Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
ind_897,6/13/2024,India,Bangalore,3.4,30,121.6,40,None,Koeppen-C,Arid,Desert,4.9,4.4,S,Summer,8873104,86326070.65,6
ind_898,6/14/2024,India,Bangalore,34.9,64,53.7,326,None,Koeppen-A,Arid,Forest,38.1,22.8,SW,Summer,3091924,601090.34,2
ind_899,6/15/2024,India,Bangalore,26.7,88,173.9,429,None,Koeppen-D,Arid,Grassland,31.1,16.4,SE,Summer,1700703,81786008.37,1
ind_900,6/16/2024,India,Bangalore,9.9,58,32.3,173,None,Koeppen-A,Arid,Wetland,12.8,33,SE,Summer,911364,75893999.04,10
ind_901,6/17/2024,India,Bangalore,41.6,92,67.8,379,None,Koeppen-B,Arid,Desert,46.2,20.6,SE,Summer,379993,72056298.05,6
ind_902,6/18/2024,India,Bangalore,-0.9,43,181.3,245,None,Koeppen-D,Arid,Wetland,1.2,14.5,S,Summer,4887121,18956601.11,5
ind_903,6/19/2024,India,Bangalore,-6.9,67,112.2,254,None,Koeppen-D,Arid,Wetland,-3.6,20.9,NW,Summer,4678253,49896424.31,10
ind_904,6/20/2024,India,Bangalore,-2.7,39,62.4,428,None,Koeppen-B,Arid,Wetland,-0.8,20.8,E,Summer,3338688,68760974.26,1
ind_905,6/21/2024,India,Bangalore,4.4,32,53.8,152,None,Koeppen-D,Arid,Desert,6,31.8,E,Summer,9744344,57885874.77,2
ind_906,6/22/2024,India,Bangalore,13.9,42,52.3,109,None,Koeppen-A,Arid,Desert,16,26.5,S,Summer,6321445,91903964.05,5
ind_907,6/23/2024,India,Bangalore,16.9,68,37,226,None,Koeppen-A,Arid,Forest,20.3,15.2,SW,Summer,6321887,59783927.57,10
ind_908,6/24/2024,India,Bangalore,17.8,54,177.5,400,None,Koeppen-D,Arid,Forest,20.5,19.5,E,Summer,691422,11402263.75,1
ind_909,6/25/2024,India,Bangalore,40,31,62.1,77,None,Koeppen-D,Arid,Tundra,41.5,21.7,SW,Summer,1373388,84448166.04,7
ind_910,6/26/2024,India,Bangalore,34.7,89,117.7,70,None,Koeppen-C,Arid,Wetland,39.2,39,E,Summer,3402111,21999381.56,3
ind_911,6/27/2024,India,Bangalore,-6.6,61,197.2,490,None,Koeppen-D,Arid,Tundra,-3.5,5.4,SW,Summer,6210398,52627383.76,2
ind_912,6/28/2024,India,Bangalore,31.3,32,194.1,328,None,Koeppen-C,Arid,Forest,32.9,24.7,NE,Summer,5560225,42029067.97,9
ind_913,6/29/2024,India,Bangalore,35.2,22,65,256,Hurricane,Koeppen-C,Arid,Desert,36.3,30.2,NE,Summer,8981339,64399368.68,9
ind_914,6/30/2024,India,Bangalore,17.7,86,99.1,179,None,Koeppen-D,Arid,Forest,22,19,W,Summer,7313333,81493499.55,7
ind_915,7/1/2024,India,Bangalore,1.6,66,175.1,136,None,Koeppen-D,Arid,Tundra,4.9,12.3,NW,Summer,3162599,5337441.27,2
ind_916,7/2/2024,India,Bangalore,32.1,95,197.6,148,None,Koeppen-D,Arid,Tundra,36.9,15.2,SW,Summer,1808827,48912980.56,2
ind_917,7/3/2024,India,Bangalore,40.6,50,148.4,181,None,Koeppen-B,Arid,Tundra,43.1,30,SW,Summer,3828386,19315287.39,6
ind_918,7/4/2024,India,Bangalore,28.3,56,4.1,14,None,Koeppen-B,Arid,Desert,31.1,26.5,SW,Summer,3340066,81849593.25,6
ind_919,7/5/2024,India,Bangalore,17.2,78,185.2,283,None,Koeppen-B,Arid,Wetland,21.1,22.3,NW,Summer,8368003,14729847.39,1
ind_920,7/6/2024,India,Bangalore,15.9,62,102,361,None,Koeppen-B,Arid,Wetland,19,14.8,E,Summer,5473414,77454951.79,3
ind_921,7/7/2024,India,Bangalore,8.6,26,24.2,81,None,Koeppen-D,Arid,Desert,9.9,33.5,E,Summer,9529541,6428144.08,3
ind_922,7/8/2024,India,Bangalore,29.4,54,174.1,374,None,Koeppen-D,Arid,Forest,32.1,22.4,SW,Summer,6056196,3271889.63,6
ind_923,7/9/2024,India,Bangalore,30.1,37,118.2,193,None,Koeppen-A,Arid,Tundra,32,9.4,E,Summer,6751189,96373374.58,8
ind_924,7/10/2024,India,Bangalore,-1.2,11,41.6,382,None,Koeppen-C,Arid,Grassland,-0.6,6.2,SE,Summer,9598258,45944987.41,6
ind_925,7/11/2024,India,Bangalore,-4.3,95,69.4,114,Hurricane,Koeppen-C,Arid,Wetland,0.5,24.1,N,Summer,2675422,66571946.82,1
ind_926,7/12/2024,India,Bangalore,32.9,17,160.4,374,None,Koeppen-B,Arid,Desert,33.8,2.9,SW,Summer,8945375,80035398.34,5
ind_927,7/13/2024,India,Bangalore,-3.2,40,39.7,135,None,Koeppen-D,Arid,Grassland,-1.2,23.6,SE,Summer,7179454,67543695.82,5
ind_928,7/14/2024,India,Bangalore,39.9,77,14.9,57,None,Koeppen-A,Arid,Grassland,43.8,6,SW,Summer,4348990,40486743.88,7
ind_929,7/15/2024,India,Bangalore,33.6,38,178,330,None,Koeppen-A,Arid,Grassland,35.5,22.7,S,Summer,2229606,21935528.65,6
ind_930,7/16/2024,India,Bangalore,2.5,52,112.7,202,Drought,Koeppen-D,Arid,Forest,5.1,26.3,NW,Summer,3796541,5286142.18,3
ind_931,7/17/2024,India,Bangalore,-6.4,66,135.8,348,None,Koeppen-A,Arid,Forest,-3.1,2.2,E,Summer,8505165,17383826.26,9
ind_932,7/18/2024,India,Bangalore,-5.8,68,20.6,195,None,Koeppen-D,Arid,Wetland,-2.4,1.4,E,Summer,7729078,49009689.25,7
ind_933,7/19/2024,India,Bangalore,-3.7,27,23.9,379,None,Koeppen-C,Arid,Desert,-2.4,34,SW,Summer,9237879,90755617.66,9
ind_934,7/20/2024,India,Bangalore,9.1,55,171.7,134,Drought,Koeppen-D,Arid,Grassland,11.8,23.5,N,Summer,1450581,54899063.03,6
ind_935,7/21/2024,India,Bangalore,-7.4,32,83.5,153,None,Koeppen-B,Arid,Grassland,-5.8,0.1,W,Summer,9549107,61383484.48,10
ind_936,7/22/2024,India,Bangalore,6.6,18,35.4,356,Drought,Koeppen-A,Arid,Wetland,7.5,30.6,S,Summer,707116,83676674.52,9
ind_937,7/23/2024,India,Bangalore,-1.3,61,156.8,412,None,Koeppen-A,Arid,Desert,1.8,19.3,SW,Summer,3059147,61277802.35,9
ind_938,7/24/2024,India,Bangalore,14.8,33,121.4,173,Heatwave,Koeppen-D,Arid,Wetland,16.4,30.5,E,Summer,2107173,84493318.14,10
ind_939,7/25/2024,India,Bangalore,4,20,100,52,None,Koeppen-D,Arid,Tundra,5,14.8,S,Summer,9291954,8836521.9,5
ind_940,7/26/2024,India,Bangalore,23.6,79,39.4,257,None,Koeppen-C,Arid,Grassland,27.6,11.1,NE,Summer,834980,13253406.69,1
ind_941,7/27/2024,India,Bangalore,-3.3,86,156.7,302,None,Koeppen-A,Arid,Tundra,1,11.1,SE,Summer,2070788,62223697.94,9
ind_942,7/28/2024,India,Bangalore,34.3,66,186.3,157,None,Koeppen-A,Arid,Desert,37.6,6.3,NE,Summer,5766941,60530720.83,7
ind_943,7/29/2024,India,Bangalore,2.5,92,118.9,47,None,Koeppen-C,Arid,Grassland,7.1,36.4,NE,Summer,112439,51349242.91,5
ind_944,7/30/2024,India,Bangalore,40.8,63,9,150,None,Koeppen-B,Arid,Forest,43.9,3.9,NE,Summer,6047684,80986962.79,3
ind_945,7/31/2024,India,Bangalore,25.8,71,42.2,496,Flood,Koeppen-B,Arid,Forest,29.4,11.2,W,Summer,6184122,77634855.95,6
ind_946,8/1/2024,India,Bangalore,32.9,47,65.3,188,None,Koeppen-A,Arid,Grassland,35.2,12.8,SE,Summer,1229044,92117425.89,5
ind_947,8/2/2024,India,Bangalore,5.5,51,33.7,23,None,Koeppen-A,Arid,Grassland,8.1,4.2,SE,Summer,5368524,86539622.89,8
ind_948,8/3/2024,India,Bangalore,24,98,82.4,478,None,Koeppen-A,Arid,Desert,28.9,27.5,SW,Summer,1169318,3302592.8,6
ind_949,8/4/2024,India,Bangalore,-0.8,92,21.7,276,Hurricane,Koeppen-D,Arid,Grassland,3.8,25.8,W,Summer,3136866,39049962.01,5
ind_950,8/5/2024,India,Bangalore,-6.1,53,119.3,312,None,Koeppen-C,Arid,Forest,-3.4,38.7,N,Summer,4643290,85940500.26,1
ind_951,8/6/2024,India,Bangalore,20.5,54,115.1,89,None,Koeppen-D,Arid,Forest,23.2,1.3,W,Summer,304883,28243.16,1
ind_952,8/7/2024,India,Bangalore,-9.9,71,104.5,245,None,Koeppen-B,Arid,Forest,-6.3,12.7,E,Summer,5857278,59703219.88,3
ind_953,8/8/2024,India,Bangalore,-9.2,94,137.6,397,Drought,Koeppen-C,Arid,Forest,-4.5,27.2,NE,Summer,7502438,39411118.92,1
ind_954,8/9/2024,India,Bangalore,-2.7,79,56.5,104,None,Koeppen-A,Arid,Grassland,1.2,11.9,NW,Summer,795438,13352643.47,8
ind_955,8/10/2024,India,Bangalore,-9,68,18.1,403,Heatwave,Koeppen-D,Arid,Tundra,-5.6,10,SW,Summer,3420582,3023037.57,5
ind_956,8/11/2024,India,Bangalore,2.7,50,103.3,429,None,Koeppen-D,Arid,Forest,5.2,9.9,W,Summer,4028923,92171099.24,5
ind_957,8/12/2024,India,Bangalore,31.4,83,142.9,247,Flood,Koeppen-B,Arid,Desert,35.5,17.7,NE,Summer,8949896,28898462.74,7
ind_958,8/13/2024,India,Bangalore,9.6,16,15.6,242,None,Koeppen-C,Arid,Forest,10.4,31.3,NW,Summer,8073586,91896875.89,7
ind_959,8/14/2024,India,Bangalore,19.8,94,86.4,254,Hurricane,Koeppen-A,Arid,Forest,24.5,11.4,NE,Summer,9027564,2040884.23,8
ind_960,8/15/2024,India,Bangalore,29.3,59,73.1,365,None,Koeppen-B,Arid,Grassland,32.2,4.7,SE,Summer,4877987,35691996.94,1
ind_961,8/16/2024,India,Bangalore,25.9,70,82,248,None,Koeppen-B,Arid,Wetland,29.4,21.6,E,Summer,5955474,19827989.57,10
ind_962,8/17/2024,India,Bangalore,40.6,43,135,143,None,Koeppen-D,Arid,Forest,42.8,25.5,W,Summer,649733,94519587.47,7
ind_963,8/18/2024,India,Bangalore,20.7,17,146.5,130,None,Koeppen-D,Arid,Forest,21.6,23.8,NE,Summer,8972297,62420213.76,1
ind_964,8/19/2024,India,Bangalore,40.9,54,141,257,None,Koeppen-C,Arid,Grassland,43.6,28.8,S,Summer,8432659,68616598.42,6
ind_965,8/20/2024,India,Bangalore,34.7,23,192.9,60,None,Koeppen-D,Arid,Desert,35.9,26.4,NW,Summer,5531785,58944120.13,7
ind_966,8/21/2024,India,Bangalore,-7.8,61,44.2,308,None,Koeppen-A,Arid,Wetland,-4.8,35.8,NW,Summer,6164166,70488381.98,10
ind_967,8/22/2024,India,Bangalore,11.7,92,112.4,268,Heatwave,Koeppen-B,Arid,Wetland,16.3,26.3,NW,Summer,7442273,9434453.34,8
ind_968,8/23/2024,India,Bangalore,34.2,36,77.9,467,Drought,Koeppen-A,Arid,Grassland,36,16.3,SE,Summer,8671244,90732114.47,10
ind_969,8/24/2024,India,Bangalore,24.9,22,66.5,400,None,Koeppen-B,Arid,Forest,26,4.2,SE,Summer,4396954,75118783.94,8
ind_970,8/25/2024,India,Bangalore,0.1,42,70.6,244,Heatwave,Koeppen-C,Arid,Tundra,2.2,4.1,SW,Summer,8189134,96266957.17,10
ind_971,8/26/2024,India,Bangalore,15.4,64,179.5,469,None,Koeppen-D,Arid,Desert,18.6,31.6,NW,Summer,5059301,46848237.79,7
ind_972,8/27/2024,India,Bangalore,42.2,16,126.5,333,None,Koeppen-D,Arid,Wetland,43,23.9,SW,Summer,8145820,49774808.43,3
ind_973,8/28/2024,India,Bangalore,-2.5,47,53.7,150,None,Koeppen-C,Arid,Grassland,-0.1,13.3,NE,Summer,398300,96196778.67,8
ind_974,8/29/2024,India,Bangalore,25.5,80,27.4,152,None,Koeppen-B,Arid,Grassland,29.5,22,E,Summer,7605049,46715383.05,7
ind_975,8/30/2024,India,Bangalore,36.5,85,73,475,None,Koeppen-B,Arid,Forest,40.8,22.4,NW,Summer,1235717,45836783.14,10
ind_976,8/31/2024,India,Bangalore,19.9,72,129.8,446,None,Koeppen-C,Arid,Forest,23.5,30.7,SW,Summer,2903745,3703146.96,2
ind_977,9/1/2024,India,Bangalore,-1.2,90,116.1,447,None,Koeppen-A,Arid,Grassland,3.3,24.7,N,Autumn,4610223,41072313.92,7
ind_978,9/2/2024,India,Bangalore,-0.4,66,53.6,407,None,Koeppen-B,Arid,Desert,2.9,10.2,W,Autumn,5177884,82873573.96,10
ind_979,9/3/2024,India,Bangalore,0.2,83,174.6,132,None,Koeppen-C,Arid,Grassland,4.4,33.7,NE,Autumn,216320,47823335.92,2
ind_980,9/4/2024,India,Bangalore,-1.9,33,44.2,257,Heatwave,Koeppen-C,Arid,Desert,-0.2,29.2,SW,Autumn,6167442,49577300.1,7
ind_981,9/5/2024,India,Bangalore,23.4,74,173.9,487,None,Koeppen-A,Arid,Wetland,27.1,13.8,S,Autumn,5912732,12187169.67,9
ind_982,9/6/2024,India,Bangalore,15.8,49,151.2,257,None,Koeppen-C,Arid,Forest,18.2,31.2,NE,Autumn,456033,41079759.37,10
ind_983,9/7/2024,India,Bangalore,9.5,24,60.2,483,None,Koeppen-A,Arid,Forest,10.7,30.4,W,Autumn,4866935,71211101.81,10
ind_984,9/8/2024,India,Bangalore,-3.8,37,161.8,58,None,Koeppen-D,Arid,Grassland,-1.9,12,S,Autumn,2132633,6707158.95,8
ind_985,9/9/2024,India,Bangalore,16.5,60,110.7,354,None,Koeppen-B,Arid,Tundra,19.5,13.2,NE,Autumn,2518471,66756496.65,8
ind_986,9/10/2024,India,Bangalore,43.3,22,84.1,381,None,Koeppen-B,Arid,Desert,44.4,31.5,E,Autumn,4017938,60691544.18,9
ind_987,9/11/2024,India,Bangalore,21.8,68,10.5,99,None,Koeppen-C,Arid,Desert,25.2,7.6,N,Autumn,9721060,95942176.06,9
ind_988,9/12/2024,India,Bangalore,29.6,84,16.6,350,None,Koeppen-A,Arid,Grassland,33.8,26,NE,Autumn,308245,30494274,7
ind_989,9/13/2024,India,Bangalore,17.8,49,109.8,342,None,Koeppen-B,Arid,Tundra,20.2,36.6,W,Autumn,5470863,12300159.89,4
ind_990,9/14/2024,India,Bangalore,23,46,8.6,32,None,Koeppen-B,Arid,Forest,25.3,0,SE,Autumn,5403507,49915936.44,3
ind_991,9/15/2024,India,Bangalore,38.9,32,186.5,249,None,Koeppen-B,Arid,Tundra,40.5,15,W,Autumn,1735000,69021687.28,3
ind_992,9/16/2024,India,Bangalore,29.3,14,169.4,356,None,Koeppen-D,Arid,Grassland,30,36.9,W,Autumn,4472499,50565517.66,10
ind_993,9/17/2024,India,Bangalore,11.5,16,66.4,112,None,Koeppen-A,Arid,Grassland,12.3,2.8,NE,Autumn,2979822,92289730.55,8
ind_994,9/18/2024,India,Bangalore,21.4,57,176.7,132,None,Koeppen-D,Arid,Grassland,24.2,30.5,SE,Autumn,2153789,61657847.62,7
ind_995,9/19/2024,India,Bangalore,34.9,46,50.3,216,None,Koeppen-C,Arid,Desert,37.2,2.5,SE,Autumn,7846409,15441671.25,10
ind_996,9/20/2024,India,Bangalore,7.3,84,85.1,172,None,Koeppen-D,Arid,Tundra,11.5,3.7,SW,Autumn,221951,23922702.31,3
ind_997,9/21/2024,India,Bangalore,36.3,94,72.5,156,None,Koeppen-A,Arid,Wetland,41,28.6,N,Autumn,2879362,78712362.18,6
ind_998,9/22/2024,India,Bangalore,30,10,182.8,415,None,Koeppen-B,Arid,Tundra,30.5,3.6,W,Autumn,5413547,66474605.95,7
ind_999,9/23/2024,India,Bangalore,40.5,66,137.8,45,Heatwave,Koeppen-B,Arid,Desert,43.8,13.1,S,Autumn,5967339,16314031.69,5
ind_1000,9/24/2024,India,Bangalore,22,60,142.1,497,Drought,Koeppen-D,Arid,Tundra,25,13,W,Autumn,7939724,52088847.4,3
ind_1001,9/25/2024,India,Bangalore,-1.1,82,63.2,449,None,Koeppen-C,Arid,Grassland,3,26.3,SE,Autumn,4583798,78414351.58,7
ind_1002,9/26/2024,India,Bangalore,26.5,97,24.3,355,None,Koeppen-D,Arid,Grassland,31.4,32.9,SE,Autumn,8896291,93432840.85,5
ind_1003,9/27/2024,India,Bangalore,33.8,78,18.3,499,None,Koeppen-A,Arid,Wetland,37.7,5.3,SW,Autumn,384119,48086355.89,8
ind_1004,9/28/2024,India,Bangalore,23.2,69,125.1,489,None,Koeppen-C,Arid,Wetland,26.6,13.2,NE,Autumn,2327432,54301213.95,3
ind_1005,9/29/2024,India,Bangalore,-5.4,85,105.1,25,None,Koeppen-C,Arid,Tundra,-1.2,21.6,S,Autumn,3823416,81814929.1,5
ind_1006,9/30/2024,India,Bangalore,43.8,72,197.5,21,Flood,Koeppen-B,Arid,Wetland,47.4,18.1,NE,Autumn,3225689,30065301.83,7
ind_1007,10/1/2024,India,Bangalore,28.5,37,191,162,None,Koeppen-B,Arid,Grassland,30.4,7,SE,Autumn,2750696,55416760.54,2
ind_1008,10/2/2024,India,Bangalore,34.7,67,110.3,54,None,Koeppen-A,Arid,Grassland,38.1,2,W,Autumn,4061958,89290914.4,8
ind_1009,10/3/2024,India,Bangalore,18.3,82,52.3,194,None,Koeppen-C,Arid,Grassland,22.4,24.7,W,Autumn,3859995,82124007.87,2
ind_1010,10/4/2024,India,Bangalore,-1,31,154.2,48,None,Koeppen-A,Arid,Forest,0.6,13.3,W,Autumn,2570803,95095748.06,10
ind_1011,10/5/2024,India,Bangalore,4.3,73,27.7,157,None,Koeppen-D,Arid,Tundra,8,32,W,Autumn,6878546,70448429.6,3
ind_1012,10/6/2024,India,Bangalore,30.9,95,182.2,350,None,Koeppen-D,Arid,Wetland,35.6,7.5,NW,Autumn,9366688,23866234.41,1
ind_1013,10/7/2024,India,Bangalore,2.6,93,48.5,271,None,Koeppen-D,Arid,Wetland,7.2,38.3,S,Autumn,9085510,22893855.53,8
ind_1014,10/8/2024,India,Bangalore,21.1,50,8.2,242,None,Koeppen-A,Arid,Grassland,23.6,31.3,NW,Autumn,7540168,72112717.78,5
ind_1015,10/9/2024,India,Bangalore,-1.2,98,166.9,449,None,Koeppen-B,Arid,Wetland,3.7,34.1,NE,Autumn,7899721,74954891.15,6
ind_1016,10/10/2024,India,Bangalore,36.2,51,15.3,121,None,Koeppen-A,Arid,Grassland,38.8,38.5,NE,Autumn,1650154,77497821.65,1
ind_1017,10/11/2024,India,Bangalore,30.6,86,41.9,196,None,Koeppen-C,Arid,Desert,34.9,5.6,E,Autumn,3347652,49287081.08,2
ind_1018,10/12/2024,India,Bangalore,30.3,61,83.9,58,None,Koeppen-D,Arid,Desert,33.4,32.1,N,Autumn,7514442,19875495.98,3
ind_1019,10/13/2024,India,Bangalore,7.8,63,72.3,387,None,Koeppen-C,Arid,Forest,10.9,14.8,S,Autumn,2752795,20375506.37,8
ind_1020,10/14/2024,India,Bangalore,35.8,95,164.3,56,None,Koeppen-C,Arid,Grassland,40.5,26.2,NW,Autumn,7375809,12660909.63,5
ind_1021,10/15/2024,India,Bangalore,15.6,87,10.8,276,Drought,Koeppen-C,Arid,Grassland,19.9,2.2,SW,Autumn,4868610,28181037.89,2
ind_1022,10/16/2024,India,Bangalore,19.2,59,187.1,129,None,Koeppen-C,Arid,Tundra,22.1,1.3,NE,Autumn,9643183,98501863.88,1
ind_1023,10/17/2024,India,Bangalore,3.2,17,86.6,34,None,Koeppen-C,Arid,Forest,4.1,31.6,E,Autumn,1659995,62058358,3
ind_1024,10/18/2024,India,Bangalore,-10,91,86.9,494,Heatwave,Koeppen-D,Arid,Forest,-5.5,24.1,S,Autumn,6630922,91229718.93,9
ind_1025,10/19/2024,India,Bangalore,29.4,39,82.5,260,None,Koeppen-A,Arid,Forest,31.3,27.3,SE,Autumn,2129108,93199204.98,7
ind_1026,10/20/2024,India,Bangalore,8.1,91,40.5,243,Heatwave,Koeppen-A,Arid,Tundra,12.6,24.3,NE,Autumn,5147565,51565163.73,7
ind_1027,10/21/2024,India,Bangalore,7.7,29,106.8,168,Hurricane,Koeppen-C,Arid,Desert,9.2,14.9,NE,Autumn,44001,23847776.2,6
ind_1028,10/22/2024,India,Bangalore,21,20,100.5,176,None,Koeppen-A,Arid,Desert,22,19.8,NE,Autumn,317984,18285286.27,2
ind_1029,10/23/2024,India,Bangalore,35.9,88,20.6,186,None,Koeppen-C,Arid,Grassland,40.3,14.2,W,Autumn,3292598,28382802.73,10
ind_1030,10/24/2024,India,Bangalore,19.7,46,56.9,41,None,Koeppen-A,Arid,Tundra,22,32,W,Autumn,8446644,92710221.43,9
ind_1031,10/25/2024,India,Bangalore,10.3,33,94.6,101,None,Koeppen-D,Arid,Grassland,12,19.3,SE,Autumn,4723288,12874865.54,5
ind_1032,10/26/2024,India,Bangalore,8.2,73,95.5,162,Drought,Koeppen-A,Arid,Wetland,11.8,12.9,N,Autumn,1019463,58985716.03,9
ind_1033,10/27/2024,India,Bangalore,21.1,20,112.7,249,None,Koeppen-B,Arid,Desert,22.1,4.9,W,Autumn,3041165,43132578.26,10
ind_1034,10/28/2024,India,Bangalore,9.3,57,152.9,196,None,Koeppen-C,Arid,Desert,12.2,14.8,SE,Autumn,6449582,241854.05,5
ind_1035,10/29/2024,India,Bangalore,13.5,71,166.7,146,None,Koeppen-B,Arid,Tundra,17.1,26.2,SW,Autumn,6890782,82168972.29,10
ind_1036,10/30/2024,India,Bangalore,5.4,66,180.7,264,None,Koeppen-B,Arid,Wetland,8.7,6,SW,Autumn,3307901,73857850.8,7
ind_1037,10/31/2024,India,Bangalore,26.3,73,64.3,489,None,Koeppen-A,Arid,Wetland,30,33.4,NW,Autumn,1785818,99918350.54,6
ind_1038,11/1/2024,India,Bangalore,-2.9,79,162,352,None,Koeppen-C,Arid,Grassland,1.1,21.8,E,Autumn,1869518,80979012.4,10
ind_1039,11/2/2024,India,Bangalore,38.9,99,23.3,280,None,Koeppen-D,Arid,Forest,43.9,10.2,NW,Autumn,6153642,50127101.2,7
ind_1040,11/3/2024,India,Bangalore,16.3,77,140.5,302,None,Koeppen-B,Arid,Desert,20.2,30.4,NE,Autumn,3104115,52621440.47,3
ind_1041,11/4/2024,India,Bangalore,22.1,54,159.1,118,None,Koeppen-D,Arid,Wetland,24.8,33.3,W,Autumn,8098471,39746421.76,8
ind_1042,11/5/2024,India,Bangalore,44.6,46,146.9,272,None,Koeppen-C,Arid,Forest,46.9,31.5,W,Autumn,7347617,76125212.54,10
ind_1043,11/6/2024,India,Bangalore,23.4,32,184.4,287,None,Koeppen-C,Arid,Wetland,25,2.3,W,Autumn,5512665,45817194.36,1
ind_1044,11/7/2024,India,Bangalore,36.6,64,62.5,179,None,Koeppen-C,Arid,Tundra,39.8,24.8,S,Autumn,123478,35524187.99,10
ind_1045,11/8/2024,India,Bangalore,-1.4,93,115.1,44,None,Koeppen-A,Arid,Wetland,3.3,2.4,NW,Autumn,5941896,94044687.78,8
ind_1046,11/9/2024,India,Bangalore,6,31,6.9,85,None,Koeppen-C,Arid,Forest,7.5,12.3,N,Autumn,5652654,58617321.64,4
ind_1047,11/10/2024,India,Bangalore,8.2,29,167.6,214,None,Koeppen-D,Arid,Desert,9.6,25.9,W,Autumn,9874156,23874498.38,5
ind_1048,11/11/2024,India,Bangalore,13,26,23.1,424,Flood,Koeppen-C,Arid,Tundra,14.3,2,SE,Autumn,2513086,69732799.52,2
ind_1049,11/12/2024,India,Bangalore,36.1,84,59.6,176,None,Koeppen-B,Arid,Wetland,40.3,35.4,W,Autumn,6386940,78720304.36,8
ind_1050,11/13/2024,India,Bangalore,17.4,89,120.6,330,None,Koeppen-C,Arid,Grassland,21.8,7,SW,Autumn,8414625,49428523.76,7
ind_1051,11/14/2024,India,Bangalore,33.2,80,162.4,367,None,Koeppen-D,Arid,Forest,37.2,21.3,SE,Autumn,6705932,68150288.42,2
ind_1052,11/15/2024,India,Bangalore,0.8,74,178.5,208,None,Koeppen-B,Arid,Wetland,4.5,34.2,NE,Autumn,7917594,97386065.24,3
ind_1053,11/16/2024,India,Bangalore,43.3,94,101.6,139,Hurricane,Koeppen-D,Arid,Forest,48,5.5,E,Autumn,3739089,18789192.52,3
ind_1054,11/17/2024,India,Bangalore,-6,83,83.8,215,None,Koeppen-A,Arid,Grassland,-1.8,27.4,E,Autumn,5347182,564171.22,6
ind_1055,11/18/2024,India,Bangalore,39.9,80,65.3,295,None,Koeppen-D,Arid,Tundra,43.9,22.1,SW,Autumn,1971773,42776495.63,6
ind_1056,11/19/2024,India,Bangalore,13,42,153.4,151,None,Koeppen-B,Arid,Desert,15.1,4.1,SE,Autumn,4382086,5941536.21,9
ind_1057,11/20/2024,India,Bangalore,26.8,13,10.2,194,None,Koeppen-C,Arid,Forest,27.4,18.1,NE,Autumn,5290519,97934522.66,10
ind_1058,11/21/2024,India,Bangalore,5.5,90,13.4,23,None,Koeppen-B,Arid,Forest,10,19,S,Autumn,5370382,63318691.31,3
ind_1059,11/22/2024,India,Bangalore,1.3,45,21.3,102,None,Koeppen-C,Arid,Wetland,3.5,8.2,W,Autumn,5957187,80799155.7,9
ind_1060,11/23/2024,India,Bangalore,11.6,79,78.1,143,None,Koeppen-C,Arid,Desert,15.6,6.7,S,Autumn,7637835,19469649.28,6
ind_1061,11/24/2024,India,Bangalore,44.9,67,81.4,34,None,Koeppen-A,Arid,Wetland,48.2,5.2,E,Autumn,2410536,94386105.86,8
ind_1062,11/25/2024,India,Bangalore,43.2,65,98,182,None,Koeppen-C,Arid,Tundra,46.5,37.9,NE,Autumn,2638285,74832480.59,3
ind_1063,11/26/2024,India,Bangalore,-6.4,57,56.9,221,None,Koeppen-C,Arid,Tundra,-3.6,38.8,SW,Autumn,7959159,73218373.73,2
ind_1064,11/27/2024,India,Bangalore,28.7,31,0.8,492,None,Koeppen-C,Arid,Wetland,30.2,36.3,E,Autumn,9496204,49048614.2,7
ind_1065,11/28/2024,India,Bangalore,19.5,79,91.3,195,None,Koeppen-B,Arid,Desert,23.4,37.8,E,Autumn,7491917,55630439.52,2
ind_1066,11/29/2024,India,Bangalore,2.3,45,21.3,430,None,Koeppen-A,Arid,Tundra,4.5,24.8,NE,Autumn,5044694,88548305.3,10
ind_1067,11/30/2024,India,Bangalore,12,80,109.6,285,None,Koeppen-B,Arid,Tundra,16,11.8,E,Autumn,6594994,54839291.16,3
ind_1068,12/1/2024,India,Bangalore,-7.4,46,21.6,21,None,Koeppen-C,Arid,Tundra,-5.1,2.5,NE,Winter,1678360,88342281.13,8
ind_1069,12/2/2024,India,Bangalore,25.9,92,25.2,204,Flood,Koeppen-A,Arid,Grassland,30.5,37.4,NW,Winter,2081305,75699375.06,10
ind_1070,12/3/2024,India,Bangalore,1.1,58,87.9,321,Heatwave,Koeppen-C,Arid,Forest,4,14.3,W,Winter,5829539,6245818.15,4
ind_1071,12/4/2024,India,Bangalore,26.3,56,107.6,37,None,Koeppen-C,Arid,Grassland,29.1,18.5,NW,Winter,7764817,7762219.07,1
ind_1072,12/5/2024,India,Bangalore,22.8,66,180.5,208,None,Koeppen-C,Arid,Desert,26.1,5,S,Winter,2604919,86046710.27,4
ind_1073,12/6/2024,India,Bangalore,30.5,10,52.2,389,None,Koeppen-B,Arid,Grassland,31,35.8,NW,Winter,6828261,37767559.84,5
